vram,name,size_bytes,status,callers,subsystem
0x001C5C90,func_001C5C90,792,undecompiled,2,math_vector
0x001C5FB0,func_001C5FB0,356,undecompiled,11,math_vector
0x001C6120,func_001C6120,48,readable,27,anim_runtime
0x001C6150,func_001C6150,8,readable,18,anim_runtime
0x001C6160,func_001C6160,44,readable,10,anim_runtime
0x001C6190,func_001C6190,52,readable,0,anim_runtime
0x001C61D0,func_001C61D0,44,readable,18,anim_runtime
0x001C6200,bone_init_default_0,184,undecompiled,1,anim_runtime
0x001C62C0,bone_init_default_1,184,undecompiled,16,anim_runtime
0x001C6380,func_001C6380,68,readable,47,anim_runtime
0x001C63D0,func_001C63D0,16,readable,2,anim_runtime
0x001C63E0,bone_init_default_2,260,undecompiled,29,anim_runtime
0x001C64F0,anim_advance_time,752,undecompiled,41,anim_runtime
0x001C67E0,anim_clip_init,212,undecompiled,112,anim_runtime
0x001C68C0,func_001C68C0,68,readable,32,anim_runtime
0x001C6910,func_001C6910,68,readable,2,anim_runtime
0x001C6960,func_001C6960,56,readable,1,anim_runtime
0x001C69A0,func_001C69A0,1016,undecompiled,6,anim_runtime
0x001C6DA0,anim_eval_skeleton,1664,undecompiled,15,anim_runtime
0x001C7420,func_001C7420,1248,undecompiled,12,anim_runtime
0x001C7900,func_001C7900,760,undecompiled,4,anim_runtime
0x001C7C00,func_001C7C00,676,undecompiled,1,anim_runtime
0x001C7EB0,func_001C7EB0,652,undecompiled,0,anim_runtime
0x001C8140,func_001C8140,124,undecompiled,1,anim_runtime
0x001C81C0,func_001C81C0,220,undecompiled,2,anim_runtime
0x001C82A0,func_001C82A0,476,undecompiled,2,anim_runtime
0x001C8480,anim_clip_resolve,76,readable,7,anim_runtime
0x001C84D0,func_001C84D0,256,undecompiled,3,anim_runtime
0x001C85D0,anim_decode_translation,204,undecompiled,3,anim_runtime
0x001C86A0,func_001C86A0,108,readable,5,anim_runtime
0x001C8710,func_001C8710,164,word,4,anim_runtime
0x001C87C0,func_001C87C0,1424,undecompiled,2,anim_runtime
0x001C8D50,anim_sample_bones,448,undecompiled,4,anim_runtime
0x001C8F10,anim_sample_rotation,440,undecompiled,4,anim_runtime
0x001C90D0,func_001C90D0,488,undecompiled,4,anim_runtime
0x001C92C0,func_001C92C0,488,undecompiled,4,anim_runtime
0x001C94B0,build_trs_matrix,184,undecompiled,21,anim_runtime
0x001C9570,func_001C9570,152,readable,1,anim_runtime
0x001C9610,func_001C9610,816,undecompiled,5,anim_runtime
0x001C9940,func_001C9940,1032,undecompiled,5,anim_runtime
0x001C9D50,func_001C9D50,232,undecompiled,5,anim_runtime
0x001C9E40,func_001C9E40,604,word,3,anim_runtime
0x001CA0A0,quat_nlerp,276,undecompiled,9,anim_runtime
0x001CA1C0,quat_to_mat3,492,readable,10,anim_runtime
0x001CA3B0,func_001CA3B0,280,word,3,anim_runtime
0x001CA4D0,func_001CA4D0,260,word,2,anim_runtime
0x001CA5E0,func_001CA5E0,12,readable,11,anim_runtime
0x001CA5F0,func_001CA5F0,236,undecompiled,4,anim_runtime
0x001CA6E0,func_001CA6E0,8,readable,13,anim_runtime
0x001CA6F0,func_001CA6F0,8,readable,2,anim_runtime
0x001CA700,func_001CA700,108,word,2,anim_runtime
0x001CA770,func_001CA770,64,word,2,anim_runtime
0x001CA7B0,func_001CA7B0,392,undecompiled,6,anim_runtime
0x001CA940,func_001CA940,80,word,3,anim_runtime
0x001CA990,func_001CA990,112,word,1,anim_runtime
0x001CAA00,func_001CAA00,188,undecompiled,1,anim_runtime
0x001CAAC0,func_001CAAC0,220,undecompiled,13,anim_runtime
0x001CABA0,func_001CABA0,272,undecompiled,2,anim_runtime
0x001CACB0,func_001CACB0,8,readable,0,anim_runtime
0x001CACC0,func_001CACC0,356,undecompiled,1,anim_runtime
0x001CAE30,func_001CAE30,8,readable,0,anim_runtime
0x001CAE40,func_001CAE40,276,undecompiled,1,anim_runtime
0x001CAF60,func_001CAF60,8,readable,0,anim_runtime
0x001CAF70,func_001CAF70,48,readable,0,anim_runtime
0x001CAFA0,func_001CAFA0,188,undecompiled,1,anim_runtime
0x001CB060,func_001CB060,8,readable,0,anim_runtime
0x001CB070,func_001CB070,184,undecompiled,1,anim_runtime
0x001CB130,func_001CB130,8,readable,0,anim_runtime
0x001CB140,func_001CB140,164,undecompiled,1,anim_runtime
0x001CB1F0,func_001CB1F0,8,readable,0,anim_runtime
0x001CB200,func_001CB200,164,undecompiled,1,anim_runtime
0x001CB2B0,func_001CB2B0,8,readable,0,anim_runtime
0x001CB2C0,func_001CB2C0,156,undecompiled,2,anim_runtime
0x001CB360,func_001CB360,84,word,0,anim_runtime
0x001CB3C0,func_001CB3C0,184,undecompiled,1,anim_runtime
0x001CB480,func_001CB480,112,word,0,anim_runtime
0x001CB4F0,func_001CB4F0,144,word,1,anim_runtime
0x001CB580,func_001CB580,8,readable,0,anim_runtime
0x001CB590,func_001CB590,16,readable,5,anim_runtime
0x001CB5A0,func_001CB5A0,8,readable,2,anim_runtime
0x001CB5B0,anim_bone_array_setup,16,readable,23,anim_runtime
0x001CB5C0,func_001CB5C0,40,word,2,anim_runtime
0x001CB5F0,func_001CB5F0,180,undecompiled,16,anim_runtime
0x001CB6B0,func_001CB6B0,164,undecompiled,8,anim_runtime
0x001CB760,func_001CB760,160,undecompiled,18,anim_runtime
0x001CB800,func_001CB800,156,undecompiled,1,anim_runtime
0x001CB8A0,func_001CB8A0,96,readable,1,anim_runtime
0x001CB900,func_001CB900,72,word,12,anim_runtime
0x001CB950,func_001CB950,96,word,5,anim_runtime
0x001CB9B0,func_001CB9B0,136,readable,2,anim_runtime
0x001CBA40,func_001CBA40,8,readable,1,anim_runtime
0x001CBA50,func_001CBA50,452,word,16,anim_runtime
0x001CBC20,func_001CBC20,496,undecompiled,1,anim_runtime
0x001CBE10,func_001CBE10,860,word,2,anim_runtime
0x001CC170,func_001CC170,100,word,7,gs_upload
0x001CC1E0,func_001CC1E0,460,word,8,gs_upload
0x001CC3B0,func_001CC3B0,1256,undecompiled,1,gs_upload
0x001CC8A0,func_001CC8A0,596,undecompiled,2,gs_upload
0x001CCB00,func_001CCB00,8,readable,2,gs_upload
0x001CCB10,func_001CCB10,192,word,3,gs_upload
0x001CCBD0,func_001CCBD0,232,word,3,gs_upload
0x001CCCC0,func_001CCCC0,440,word,3,gs_upload
0x001CCE80,func_001CCE80,236,word,3,gs_upload
0x001CCF70,func_001CCF70,256,undecompiled,20,gs_upload
0x001CD070,func_001CD070,272,undecompiled,5,gs_upload
0x001CD180,func_001CD180,304,undecompiled,1,gs_upload
0x001CD2B0,func_001CD2B0,192,undecompiled,5,gs_upload
0x001CD370,func_001CD370,20,readable,20,gs_upload
0x001CD390,func_001CD390,392,undecompiled,9,gs_upload
0x001CD520,func_001CD520,1056,undecompiled,10,gs_upload
0x001CD940,func_001CD940,1152,undecompiled,2,gs_upload
0x001CDDC0,func_001CDDC0,1344,undecompiled,1,gs_upload
0x001CE300,func_001CE300,856,undecompiled,2,gs_upload
0x001CE660,func_001CE660,504,undecompiled,1,gs_upload
0x001CE860,func_001CE860,1656,undecompiled,1,gs_upload
0x001CEEE0,func_001CEEE0,228,undecompiled,0,gs_upload
0x001CEFD0,func_001CEFD0,840,undecompiled,1,gs_upload
0x001CF320,func_001CF320,336,readable,1,obj_registry
0x001CF470,func_001CF470,1012,word,2,obj_registry
0x001CF870,func_001CF870,244,word,1,obj_registry
0x001CF970,func_001CF970,228,word,1,obj_registry
0x001CFA60,func_001CFA60,120,readable,9,obj_registry
0x001CFAE0,func_001CFAE0,108,readable,7,obj_registry
0x001CFB50,func_001CFB50,140,undecompiled,48,obj_registry
0x001CFBE0,func_001CFBE0,1024,undecompiled,62,obj_registry
0x001CFFE0,func_001CFFE0,1044,undecompiled,2,obj_registry
0x001D0400,func_001D0400,172,word,1,obj_registry
0x001D04B0,func_001D04B0,144,word,2,obj_registry
0x001D0540,func_001D0540,284,undecompiled,1,obj_registry
0x001D0660,func_001D0660,36,readable,1,obj_registry
0x001D0690,func_001D0690,64,word,1,obj_registry
0x001D06D0,func_001D06D0,12,readable,2,obj_registry
0x001D06E0,func_001D06E0,56,word,3,obj_registry
0x001D0720,func_001D0720,1352,undecompiled,1,obj_registry
0x001D0C70,func_001D0C70,8,readable,2,obj_registry
0x001D0C80,func_001D0C80,188,undecompiled,4,obj_registry
0x001D0D40,func_001D0D40,32,readable,6,obj_registry
0x001D0D60,func_001D0D60,444,word,4,obj_registry
0x001D0F20,sub_EXTERMINATION,2728,undecompiled,2,obj_registry
0x001D19D0,func_001D19D0,8,readable,3,render_vif
0x001D19E0,func_001D19E0,252,readable,4,render_vif
0x001D1AE0,func_001D1AE0,304,undecompiled,3,render_vif
0x001D1C10,func_001D1C10,60,readable,2,render_vif
0x001D1C50,func_001D1C50,584,undecompiled,7,render_vif
0x001D1EA0,func_001D1EA0,80,readable,7,render_vif
0x001D1EF0,func_001D1EF0,48,readable,11,render_vif
0x001D1F20,func_001D1F20,96,readable,19,render_vif
0x001D1F80,func_001D1F80,108,readable,40,render_vif
0x001D1FF0,func_001D1FF0,76,readable,23,render_vif
0x001D2040,func_001D2040,76,readable,12,render_vif
0x001D2090,vif_append_ref_tag,124,undecompiled,19,render_vif
0x001D2110,func_001D2110,32,readable,1,render_vif
0x001D2130,func_001D2130,44,readable,1,render_vif
0x001D2160,func_001D2160,28,readable,1,render_vif
0x001D2180,func_001D2180,44,readable,1,render_vif
0x001D21B0,func_001D21B0,44,readable,1,render_vif
0x001D21E0,func_001D21E0,276,undecompiled,1,render_vif
0x001D2300,func_001D2300,640,undecompiled,2,render_vif
0x001D2580,func_001D2580,12,readable,2,render_vif
0x001D2590,func_001D2590,88,word,1,render_vif
0x001D25F0,func_001D25F0,20,readable,7,render_vif
0x001D2610,func_001D2610,256,undecompiled,8,render_vif
0x001D2710,func_001D2710,24,readable,1,render_vif
0x001D2730,func_001D2730,256,undecompiled,1,render_vif
0x001D2830,func_001D2830,76,word,35,render_vif
0x001D2880,func_001D2880,132,word,4,render_vif
0x001D2910,func_001D2910,76,word,20,render_vif
0x001D2960,func_001D2960,960,undecompiled,1,render_vif
0x001D2D20,func_001D2D20,180,readable,3,render_vif
0x001D2DE0,func_001D2DE0,20,readable,7,render_vif
0x001D2E00,func_001D2E00,20,readable,4,render_vif
0x001D2E20,skin_arena_init,628,undecompiled,1,render_vif
0x001D30A0,func_001D30A0,1828,undecompiled,1,render_vif
0x001D37D0,func_001D37D0,196,undecompiled,4,render_vif
0x001D38A0,func_001D38A0,80,readable,2,render_vif
0x001D38F0,func_001D38F0,12,readable,2,render_vif
0x001D3900,func_001D3900,144,undecompiled,2,render_vif
0x001D3990,func_001D3990,12,readable,4,render_vif
0x001D39A0,func_001D39A0,144,undecompiled,2,render_vif
0x001D3A30,func_001D3A30,144,undecompiled,2,render_vif
0x001D3AC0,func_001D3AC0,12,readable,1,render_vif
0x001D3AD0,func_001D3AD0,196,undecompiled,4,render_vif
0x001D3BA0,func_001D3BA0,136,undecompiled,2,render_vif
0x001D3C30,func_001D3C30,12,readable,1,render_vif
0x001D3C40,func_001D3C40,152,undecompiled,1,render_vif
0x001D3CE0,func_001D3CE0,12,readable,1,render_vif
0x001D3CF0,func_001D3CF0,152,undecompiled,1,render_vif
0x001D3D90,func_001D3D90,12,readable,2,render_vif
0x001D3DA0,func_001D3DA0,152,undecompiled,1,render_vif
0x001D3E40,func_001D3E40,272,undecompiled,1,render_vif
0x001D3F50,func_001D3F50,12,readable,2,render_vif
0x001D3F60,func_001D3F60,356,undecompiled,1,render_vif
0x001D40D0,func_001D40D0,12,readable,1,render_vif
0x001D40E0,func_001D40E0,504,undecompiled,1,render_vif
0x001D42E0,func_001D42E0,332,undecompiled,1,render_vif
0x001D4430,func_001D4430,16,readable,1,render_vif
0x001D4440,func_001D4440,504,undecompiled,1,render_vif
0x001D4640,func_001D4640,16,readable,1,render_vif
0x001D4650,func_001D4650,232,undecompiled,1,render_vif
0x001D4740,func_001D4740,12,readable,1,render_vif
0x001D4750,vif_build_unpack_const,528,undecompiled,9,render_vif
0x001D4960,func_001D4960,112,word,1,render_vif
0x001D49D0,func_001D49D0,192,undecompiled,1,render_vif
0x001D4A90,func_001D4A90,128,readable,3,render_vif
0x001D4B10,func_001D4B10,12,readable,2,render_vif
0x001D4B20,func_001D4B20,44,readable,1,render_vif
0x001D4B50,func_001D4B50,44,readable,1,render_vif
0x001D4B80,func_001D4B80,152,undecompiled,2,render_vif
0x001D4C20,func_001D4C20,12,readable,1,render_vif
0x001D4C30,func_001D4C30,152,undecompiled,1,render_vif
0x001D4CD0,func_001D4CD0,196,undecompiled,1,render_vif
0x001D4DA0,func_001D4DA0,128,undecompiled,1,render_vif
0x001D4E20,func_001D4E20,128,readable,2,render_vif
0x001D4EA0,func_001D4EA0,8,readable,1,render_vif
0x001D4EB0,func_001D4EB0,128,readable,1,render_vif
0x001D4F30,func_001D4F30,128,undecompiled,2,render_vif
0x001D4FB0,func_001D4FB0,12,readable,3,render_vif
0x001D4FC0,func_001D4FC0,424,undecompiled,1,render_vif
0x001D5170,func_001D5170,368,undecompiled,1,render_vif
0x001D52E0,func_001D52E0,144,readable,1,render_vif
0x001D5370,func_001D5370,1792,undecompiled,1,render_vif
0x001D5A70,func_001D5A70,344,word,1,render_vif
0x001D5BD0,func_001D5BD0,164,undecompiled,1,render_vif
0x001D5C80,func_001D5C80,1832,undecompiled,1,render_vif
0x001D63B0,func_001D63B0,232,undecompiled,2,render_vif
0x001D64A0,func_001D64A0,220,undecompiled,3,render_vif
0x001D6580,func_001D6580,284,undecompiled,2,render_vif
0x001D66A0,func_001D66A0,652,undecompiled,1,render_vif
0x001D6930,func_001D6930,472,undecompiled,4,render_vif
0x001D6B10,func_001D6B10,68,readable,5,render_vif
0x001D6B60,func_001D6B60,60,readable,4,render_vif
0x001D6BA0,func_001D6BA0,236,undecompiled,14,render_vif
0x001D6C90,func_001D6C90,316,undecompiled,4,render_vif
0x001D6DD0,func_001D6DD0,144,word,1,render_vif
0x001D6E60,func_001D6E60,248,undecompiled,2,render_vif
0x001D6F60,func_001D6F60,148,word,3,render_vif
0x001D7000,func_001D7000,124,word,2,render_vif
0x001D7080,func_001D7080,120,word,7,render_vif
0x001D7100,func_001D7100,160,undecompiled,3,render_vif
0x001D71A0,func_001D71A0,76,readable,1,render_vif
0x001D71F0,func_001D71F0,8,readable,1,render_vif
0x001D7200,func_001D7200,196,undecompiled,1,render_vif
0x001D72D0,func_001D72D0,200,undecompiled,1,render_vif
0x001D73A0,func_001D73A0,108,undecompiled,1,render_vif
0x001D7410,gs_readback_queue_drain,256,undecompiled,2,render_vif
0x001D7510,func_001D7510,208,undecompiled,2,render_vif
0x001D75E0,func_001D75E0,1180,undecompiled,1,render_vif
0x001D7A80,func_001D7A80,172,undecompiled,1,render_vif
0x001D7B30,func_001D7B30,124,undecompiled,2,render_vif
0x001D7BB0,func_001D7BB0,128,undecompiled,1,render_vif
0x001D7C30,func_001D7C30,880,undecompiled,1,render_vif
0x001D7FA0,func_001D7FA0,192,undecompiled,5,render_vif
0x001D8060,func_001D8060,76,word,1,render_vif
0x001D80B0,func_001D80B0,48,word,2,render_vif
0x001D80E0,func_001D80E0,32,readable,2,render_vif
0x001D8100,func_001D8100,36,readable,1,render_vif
0x001D8130,func_001D8130,320,undecompiled,2,render_vif
0x001D8270,func_001D8270,196,word,1,render_vif
0x001D8340,func_001D8340,836,undecompiled,2,render_vif
0x001D8690,func_001D8690,544,undecompiled,2,render_vif
0x001D88B0,func_001D88B0,280,undecompiled,1,render_vif
0x001D89D0,func_001D89D0,540,undecompiled,1,render_vif
0x001D8BF0,func_001D8BF0,44,readable,5,render_vif
0x001D8C20,func_001D8C20,12,readable,12,render_vif
0x001D8C30,func_001D8C30,916,undecompiled,2,render_vif
0x001D8FD0,func_001D8FD0,132,word,1,render_vif
0x001D9060,func_001D9060,8,readable,1,render_vif
0x001D9070,func_001D9070,292,undecompiled,1,render_vif
0x001D91A0,func_001D91A0,904,undecompiled,1,render_vif
0x001D9530,func_001D9530,492,undecompiled,1,render_vif
0x001D9720,func_001D9720,376,undecompiled,1,render_vif
0x001D98A0,func_001D98A0,1592,undecompiled,1,render_vif
0x001D9EE0,func_001D9EE0,404,undecompiled,1,render_vif
0x001DA080,func_001DA080,344,undecompiled,1,render_vif
0x001DA1E0,func_001DA1E0,164,undecompiled,1,render_vif
0x001DA290,func_001DA290,116,readable,2,render_vif
0x001DA310,func_001DA310,900,undecompiled,1,render_vif
0x001DA6A0,func_001DA6A0,1512,undecompiled,3,render_vif
0x001DAC90,func_001DAC90,384,word,1,render_vif
0x001DAE10,func_001DAE10,396,undecompiled,1,render_vif
0x001DAFA0,func_001DAFA0,160,undecompiled,0,render_vif
0x001DB040,func_001DB040,512,word,1,weapon_equip
0x001DB240,func_001DB240,12,readable,0,weapon_equip
0x001DB250,func_001DB250,552,undecompiled,0,weapon_equip
0x001DB480,func_001DB480,888,undecompiled,0,weapon_equip
0x001DB800,func_001DB800,36,readable,1,weapon_equip
0x001DB830,func_001DB830,404,undecompiled,1,weapon_equip
0x001DB9D0,func_001DB9D0,724,undecompiled,1,weapon_equip
0x001DBCB0,func_001DBCB0,148,undecompiled,1,weapon_equip
0x001DBD50,sub_NIGHT_VISION_SYSTEM,208,undecompiled,1,weapon_equip
0x001DBE20,sub_SPECIAL_PURPOSE_MISSILE_LAUNCHER,212,undecompiled,1,weapon_equip
0x001DBF00,sub_DELTA_AUTO_SIGHT_SYS,280,undecompiled,1,weapon_equip
0x001DC020,func_001DC020,1512,word,1,weapon_equip
0x001DC610,func_001DC610,636,undecompiled,1,weapon_equip
0x001DC890,func_001DC890,204,word,1,weapon_equip
0x001DC960,sub_TACTICAL_ADVANCED,992,undecompiled,1,weapon_equip
0x001DCD40,func_001DCD40,504,word,2,weapon_equip
0x001DCF40,func_001DCF40,168,word,2,weapon_equip
0x001DCFF0,func_001DCFF0,376,word,3,weapon_equip
0x001DD170,func_001DD170,384,undecompiled,2,weapon_equip
0x001DD2F0,func_001DD2F0,780,undecompiled,1,weapon_equip
0x001DD600,func_001DD600,420,undecompiled,1,weapon_equip
0x001DD7B0,func_001DD7B0,392,undecompiled,1,weapon_equip
0x001DD940,func_001DD940,8,readable,1,weapon_equip
0x001DD950,func_001DD950,48,readable,1,weapon_equip
0x001DD980,func_001DD980,124,undecompiled,5,weapon_equip
0x001DDA00,func_001DDA00,156,undecompiled,1,weapon_equip
0x001DDAA0,func_001DDAA0,196,undecompiled,1,weapon_equip
0x001DDB70,func_001DDB70,668,undecompiled,1,weapon_equip
0x001DDE10,func_001DDE10,2824,undecompiled,1,weapon_equip
0x001DE920,func_001DE920,1160,undecompiled,1,weapon_equip
0x001DEDB0,func_001DEDB0,40,word,3,weapon_equip
0x001DEDE0,func_001DEDE0,8,readable,1,weapon_equip
0x001DEDF0,func_001DEDF0,140,word,1,weapon_equip
0x001DEE80,func_001DEE80,52,word,4,weapon_equip
0x001DEEC0,func_001DEEC0,32,word,4,weapon_equip
0x001DEEE0,func_001DEEE0,308,word,1,weapon_equip
0x001DF020,func_001DF020,228,undecompiled,1,weapon_equip
0x001DF110,func_001DF110,100,undecompiled,1,weapon_equip
0x001DF180,func_001DF180,1052,undecompiled,1,weapon_equip
0x001DF5A0,func_001DF5A0,96,readable,2,weapon_equip
0x001DF600,func_001DF600,964,undecompiled,1,weapon_equip
0x001DF9D0,func_001DF9D0,112,undecompiled,1,weapon_equip
0x001DFA40,func_001DFA40,972,undecompiled,1,weapon_equip
0x001DFE10,func_001DFE10,44,readable,0,weapon_equip
0x001DFE40,func_001DFE40,40,readable,0,weapon_equip
0x001DFE70,func_001DFE70,248,undecompiled,1,weapon_equip
0x001DFF70,func_001DFF70,376,undecompiled,1,weapon_equip
0x001E00F0,func_001E00F0,332,word,1,weapon_equip
0x001E0240,func_001E0240,316,undecompiled,1,weapon_equip
0x001E0380,func_001E0380,344,undecompiled,1,weapon_equip
0x001E04E0,func_001E04E0,612,undecompiled,1,weapon_equip
0x001E0750,func_001E0750,876,undecompiled,1,weapon_equip
0x001E0AC0,func_001E0AC0,360,undecompiled,1,weapon_equip
0x001E0C30,func_001E0C30,44,readable,1,weapon_equip
0x001E0C60,func_001E0C60,28,readable,1,weapon_equip
0x001E0C80,func_001E0C80,60,readable,1,weapon_equip
0x001E0CC0,func_001E0CC0,48,readable,4,weapon_equip
0x001E0CF0,func_001E0CF0,128,word,1,weapon_equip
0x001E0D70,func_001E0D70,124,undecompiled,1,weapon_equip
0x001E0DF0,func_001E0DF0,140,undecompiled,1,weapon_equip
0x001E0E80,func_001E0E80,400,undecompiled,1,weapon_equip
0x001E1010,func_001E1010,136,undecompiled,1,weapon_equip
0x001E10A0,func_001E10A0,832,undecompiled,1,weapon_equip
0x001E13E0,func_001E13E0,892,undecompiled,1,weapon_equip
0x001E1760,func_001E1760,124,undecompiled,1,weapon_equip
0x001E17E0,func_001E17E0,748,undecompiled,1,weapon_equip
0x001E1AD0,func_001E1AD0,908,undecompiled,1,weapon_equip
0x001E1E60,func_001E1E60,1024,undecompiled,1,weapon_equip
0x001E2260,func_001E2260,12,readable,2,weapon_equip
0x001E2270,func_001E2270,16,readable,1,weapon_equip
0x001E2280,func_001E2280,12,readable,1,weapon_equip
0x001E2290,func_001E2290,272,word,1,weapon_equip
0x001E23A0,func_001E23A0,440,undecompiled,1,weapon_equip
0x001E2560,func_001E2560,660,undecompiled,0,weapon_equip
0x001E2800,func_001E2800,928,undecompiled,1,weapon_equip
0x001E2BA0,func_001E2BA0,728,undecompiled,2,weapon_equip
0x001E2E80,func_001E2E80,1944,undecompiled,0,weapon_equip
0x001E3620,func_001E3620,8,readable,0,weapon_equip
0x001E3630,func_001E3630,1764,undecompiled,0,weapon_equip
0x001E3D20,func_001E3D20,108,readable,0,weapon_equip
0x001E3D90,func_001E3D90,2160,undecompiled,0,weapon_equip
0x001E4600,func_001E4600,8,readable,0,weapon_equip
0x001E4610,func_001E4610,980,undecompiled,0,weapon_equip
0x001E49F0,func_001E49F0,8,readable,0,weapon_equip
0x001E4A00,func_001E4A00,728,undecompiled,1,weapon_equip
0x001E4CE0,func_001E4CE0,2320,undecompiled,0,weapon_equip
0x001E55F0,func_001E55F0,1228,undecompiled,0,weapon_equip
0x001E5AC0,func_001E5AC0,3328,undecompiled,1,weapon_equip
0x001E67C0,func_001E67C0,1952,undecompiled,1,weapon_equip
0x001E6F60,func_001E6F60,236,undecompiled,1,weapon_equip
0x001E7050,func_001E7050,692,undecompiled,0,stream_archive
0x001E7310,func_001E7310,296,undecompiled,0,stream_archive
0x001E7440,func_001E7440,296,undecompiled,0,stream_archive
0x001E7570,func_001E7570,296,undecompiled,0,stream_archive
0x001E76A0,func_001E76A0,216,undecompiled,0,stream_archive
0x001E7780,func_001E7780,1236,undecompiled,1,stream_archive
0x001E7C60,func_001E7C60,68,word,1,stream_archive
0x001E7CB0,func_001E7CB0,100,readable,1,stream_archive
0x001E7D20,func_001E7D20,3608,undecompiled,0,stream_archive
0x001E8B40,func_001E8B40,72,readable,0,hud_objects
0x001E8B90,func_001E8B90,748,undecompiled,13,hud_objects
0x001E8E80,func_001E8E80,1012,undecompiled,1,hud_objects
0x001E9280,func_001E9280,756,undecompiled,1,hud_objects
0x001E9580,func_001E9580,2264,undecompiled,1,hud_objects
0x001E9E60,func_001E9E60,932,undecompiled,1,hud_objects
0x001EA210,func_001EA210,40,readable,0,hud_objects
0x001EA240,func_001EA240,2312,undecompiled,0,hud_objects
0x001EAB50,func_001EAB50,412,undecompiled,0,hud_objects
0x001EACF0,func_001EACF0,124,undecompiled,0,hud_objects
0x001EAD70,func_001EAD70,388,undecompiled,0,hud_objects
0x001EAF00,func_001EAF00,124,undecompiled,0,hud_objects
0x001EAF80,func_001EAF80,156,undecompiled,0,hud_objects
0x001EB020,func_001EB020,560,undecompiled,0,hud_objects
0x001EB250,func_001EB250,496,undecompiled,0,hud_objects
0x001EB440,func_001EB440,440,undecompiled,0,hud_objects
0x001EB600,func_001EB600,496,undecompiled,0,hud_objects
0x001EB7F0,func_001EB7F0,388,undecompiled,0,hud_objects
0x001EB980,func_001EB980,156,undecompiled,0,hud_objects
0x001EBA20,func_001EBA20,388,undecompiled,0,hud_objects
0x001EBBB0,func_001EBBB0,124,undecompiled,0,hud_objects
0x001EBC30,func_001EBC30,228,undecompiled,0,hud_objects
0x001EBD20,func_001EBD20,228,undecompiled,0,hud_objects
0x001EBE10,func_001EBE10,124,undecompiled,0,hud_objects
0x001EBE90,func_001EBE90,120,undecompiled,0,hud_objects
0x001EBF10,func_001EBF10,724,undecompiled,0,hud_objects
0x001EC1F0,func_001EC1F0,124,undecompiled,0,hud_objects
0x001EC270,func_001EC270,384,undecompiled,0,hud_objects
0x001EC3F0,func_001EC3F0,124,undecompiled,0,hud_objects
0x001EC470,func_001EC470,384,undecompiled,0,hud_objects
0x001EC5F0,func_001EC5F0,556,undecompiled,0,hud_objects
0x001EC820,func_001EC820,384,undecompiled,0,hud_objects
0x001EC9A0,func_001EC9A0,124,undecompiled,0,hud_objects
0x001ECA20,func_001ECA20,220,undecompiled,0,hud_objects
0x001ECB00,func_001ECB00,872,undecompiled,0,hud_objects
0x001ECE70,func_001ECE70,124,undecompiled,0,hud_objects
0x001ECEF0,func_001ECEF0,180,undecompiled,0,hud_objects
0x001ECFB0,func_001ECFB0,332,undecompiled,0,hud_objects
0x001ED100,func_001ED100,840,undecompiled,0,hud_objects
0x001ED450,func_001ED450,840,undecompiled,0,hud_objects
0x001ED7A0,func_001ED7A0,844,undecompiled,0,hud_objects
0x001EDAF0,func_001EDAF0,844,undecompiled,0,hud_objects
0x001EDE40,func_001EDE40,844,undecompiled,0,hud_objects
0x001EE190,func_001EE190,848,undecompiled,0,hud_objects
0x001EE4E0,func_001EE4E0,848,undecompiled,0,hud_objects
0x001EE830,func_001EE830,868,undecompiled,0,hud_objects
0x001EEBA0,func_001EEBA0,780,undecompiled,0,hud_objects
0x001EEEB0,func_001EEEB0,780,undecompiled,1,hud_objects
0x001EF1C0,func_001EF1C0,848,undecompiled,0,fx_render
0x001EF510,func_001EF510,620,undecompiled,0,fx_render
0x001EF780,func_001EF780,436,undecompiled,0,fx_render
0x001EF940,func_001EF940,132,undecompiled,1,fx_render
0x001EF9D0,func_001EF9D0,848,undecompiled,9,fx_render
0x001EFD20,func_001EFD20,104,word,14,fx_render
0x001EFD90,func_001EFD90,108,word,51,fx_render
0x001EFE00,func_001EFE00,172,word,46,fx_render
0x001EFEB0,func_001EFEB0,84,word,8,fx_render
0x001EFF10,func_001EFF10,192,word,3,fx_render
0x001EFFD0,func_001EFFD0,136,word,7,fx_render
0x001F0060,func_001F0060,60,readable,2,fx_render
0x001F00A0,func_001F00A0,124,word,3,fx_render
0x001F0120,func_001F0120,104,readable,2,fx_render
0x001F0190,func_001F0190,256,undecompiled,2,fx_render
0x001F0290,func_001F0290,48,readable,2,fx_render
0x001F02C0,func_001F02C0,76,word,2,fx_render
0x001F0310,func_001F0310,76,readable,2,fx_render
0x001F0360,func_001F0360,108,readable,2,fx_render
0x001F03D0,func_001F03D0,144,undecompiled,1,fx_render
0x001F0460,func_001F0460,704,undecompiled,4,fx_render
0x001F0720,func_001F0720,820,undecompiled,1,fx_render
0x001F0A60,func_001F0A60,1708,undecompiled,1,fx_render
0x001F1110,func_001F1110,104,word,4,fx_render
0x001F1180,func_001F1180,964,undecompiled,4,fx_render
0x001F1550,func_001F1550,156,undecompiled,2,fx_render
0x001F15F0,func_001F15F0,720,undecompiled,1,fx_render
0x001F18C0,func_001F18C0,480,undecompiled,0,fx_render
